Description,Enabled,Patel26,InError,ErrorType,Name,Priority,RuleIdentity,SupportedByTask,Legacy,BodyContainsWords,ExceptIfBodyContainsWords,FlaggedForAction,ExceptIfFlaggedForAction,FromAddressContainsWords,ExceptIfFromAddressContainsWords,From,ExceptIfFrom,HasAttachment,ExceptIfHasAttachment,HasClassification,ExceptIfHasClassification,HeaderContainsWords,ExceptIfHeaderContainsWords,MessageTypeMatches,ExceptIfMessageTypeMatches,MyNameInCcBox,ExceptIfMyNameInCcBox,MyNameInToBox,ExceptIfMyNameInToBox,MyNameInToOrCcBox,ExceptIfMyNameInToOrCcBox,MyNameNotInToBox,ExceptIfMyNameNotInToBox,ReceivedAfterDate,ExceptIfReceivedAfterDate,ReceivedBeforeDate,ExceptIfReceivedBeforeDate,RecipientAddressContainsWords,ExceptIfRecipientAddressContainsWords,SentOnlyToMe,ExceptIfSentOnlyToMe,SentTo,ExceptIfSentTo,SubjectContainsWords,ExceptIfSubjectContainsWords,SubjectOrBodyContainsWords,ExceptIfSubjectOrBodyContainsWords,WithImportance,ExceptIfWithImportance,WithinSizeRangeMaximum,ExceptIfWithinSizeRangeMaximum,WithinSizeRangeMinimum,ExceptIfWithinSizeRangeMinimum,WithSensitivity,ExceptIfWithSensitivity,ApplyCategory,ApplySystemCategory,CopyToFolder,DeleteMessage,DeleteSystemCategory,ForwardAsAttachmentTo,ForwardTo,MarkAsRead,MarkImportance,MoveToFolder,PinMessage,RedirectTo,SendTextMessageNotificationTo,SoftDeleteMessage,StopProcessingRules,DisplayAlert,PlaySound,MailboxOwnerId,IsValid,ObjectState
"If the message:
	the message was received from 'kenneth26.collins17@cruz2916.example' or 'kathleen9.steven22.hughes14@freemail1.example' or 'price34@cruz2916.example' or 'king12@cruz2917.example' or 'morgan47@cruz2916.example' or 'alvarez19@cruz2918.example' or 'christina15@cruz2919.example'or...
	and the message was sent to 'Betty12 Thompson27' or 'Betty12 Support'
Take the following actions:
	move the message to folder '.Thompson27 - Walker16'
	and stop processing more rules on this message
",TRUE,support\17266351254020292609,FALSE,None,Walker16,41,1.73E+19,TRUE,,,,,,,,"""kenneth26.collins17@cruz2916.example"" [SMTP:kenneth26.collins17@cruz2916.example] ""kathleen9.steven22.hughes14@freemail1.example"" [SMTP:kathleen9.steven22.hughes14@freemail1.example] ""price34@cruz2916.example"" [SMTP:price34@cruz2916.example] ""king12@cruz2917.example"" [SMTP:king12@cruz2917.example] ""morgan47@cruz2916.example"" [SMTP:morgan47@cruz2916.example] ""alvarez19@cruz2918.example"" [SMTP:alvarez19@cruz2918.example] ""christina15@cruz2919.example"" [SMTP:christina15@cruz2919.example] ""green32@cruz2916.example"" [SMTP:green32@cruz2916.example] ""king12@cruz2917.example"" [SMTP:king12@cruz2917.example] ""Kenneth26 Ball"" [SMTP:kenneth26.collins17@cruz2916.example] ""price17.walker16@freemail1.example"" [SMTP:price17.walker16@freemail1.example]",,FALSE,FALSE,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,FALSE,FALSE,"""Betty12 Thompson27"" [EX:/o=ExchangeLabs/ou=Exchange Administrative Group (FYDIBOHF23SPDLT)/cn=Recipients/cn=1aaf732fb6104513a87b6448dbaa7ed2-thompson27] ""Betty12 Support"" [EX:/o=ExchangeLabs/ou=Exchange Administrative Group (FYDIBOHF23SPDLT)/cn=Recipients/cn=c63709e32d7c4bffb9b018e5ed9c4258-support]",,,,,,,,,,,,,,,,,FALSE,,,,FALSE,,.Thompson27 - Walker16,FALSE,,,FALSE,TRUE,,,support,TRUE,Unchanged
"If the message:
	the message was received from 'thompson24@cruz2920.example' or 'edward48@cruz2926.example' or 'eFax Corporate' or 'thompson24@cruz2920.example' or 'edward48@cruz2926.example' or 'nelson24@cruz298.example'
	and the message was sent to 'Betty12 Thompson27' or 'Betty12 Support'
Take the following actions:
	move the message to folder 'Faxes'
	and stop processing more rules on this message
",TRUE,support\17338408848058220545,FALSE,None,Faxes,42,1.73E+19,TRUE,,,,,,,,"""thompson24@cruz2920.example"" [SMTP:thompson24@cruz2920.example] ""edward48@cruz2926.example"" [SMTP:edward48@cruz2926.example] ""eFax Corporate"" [SMTP:nelson24@cruz298.example] ""thompson24@cruz2920.example"" [SMTP:thompson24@cruz2920.example] ""edward48@cruz2926.example"" [SMTP:edward48@cruz2926.example] ""nelson24@cruz298.example"" [SMTP:nelson24@cruz298.example]",,FALSE,FALSE,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,FALSE,FALSE,"""Betty12 Thompson27"" [EX:/o=ExchangeLabs/ou=Exchange Administrative Group (FYDIBOHF23SPDLT)/cn=Recipients/cn=1aaf732fb6104513a87b6448dbaa7ed2-thompson27] ""Betty12 Support"" [EX:/o=ExchangeLabs/ou=Exchange Administrative Group (FYDIBOHF23SPDLT)/cn=Recipients/cn=c63709e32d7c4bffb9b018e5ed9c4258-support]",,,,,,,,,,,,,,,,,FALSE,,,,FALSE,,Faxes,FALSE,,,FALSE,TRUE,,,support,TRUE,Unchanged
"If the message:
	the message was received from 'chavez38@cruz299.example' or 'ramos19@cruz299.example'
	and the message includes specific words in the subject or body ' PA '
Take the following actions:
	move the message to folder '.Thompson27 - Title Laura30'
	and stop processing more rules on this message
",TRUE,support\17482524036134076417,FALSE,None,Title Laura30 (Thompson27 Internal),44,1.75E+19,TRUE,,,,,,,,"""chavez38@cruz299.example"" [SMTP:chavez38@cruz299.example] ""ramos19@cruz299.example"" [SMTP:ramos19@cruz299.example]",,FALSE,FALSE,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,FALSE,FALSE,,,,, PA ,,,,,,,,,,,,,FALSE,,,,FALSE,,.Thompson27 - Title Laura30,FALSE,,,FALSE,TRUE,,,support,TRUE,Unchanged
"If the message:
	the message was sent to 'Betty12 Support' or 'Betty12 Thompson27'
	and the message includes specific words in the subject or body 'New Request for Thompson27' or 'Donna15 Worksheet and PA' or 'New Thompson27 torres23' or 'attached the thompson27 agreement'
Take the following actions:
	move the message to folder '.Thompson27 - Title Laura30'
Except if the message:
	the message includes specific words in the subject 'RE: '
",TRUE,support\17554581630172004353,FALSE,None,Title Laura30 (Thompson27),45,1.76E+19,TRUE,,,,,,,,,,FALSE,FALSE,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,FALSE,FALSE,"""Betty12 Support"" [EX:/o=ExchangeLabs/ou=Exchange Administrative Group (FYDIBOHF23SPDLT)/cn=Recipients/cn=c63709e32d7c4bffb9b018e5ed9c4258-support] ""Betty12 Thompson27"" [EX:/o=ExchangeLabs/ou=Exchange Administrative Group (FYDIBOHF23SPDLT)/cn=Recipients/cn=1aaf732fb6104513a87b6448dbaa7ed2-thompson27]",,,RE: ,New Request for Thompson27 Donna15 Worksheet and PA New Thompson27 torres23 attached the thompson27 agreement,,,,,,,,,,,,,FALSE,,,,FALSE,,.Thompson27 - Title Laura30,FALSE,,,FALSE,FALSE,,,support,TRUE,Unchanged
"If the message:
	the message includes specific words in the subject or body 'New torres23' or 'New order' or 'Title order' or 'title request'
Take the following actions:
	move the message to folder '.Refi - Title Laura30'
	and stop processing more rules on this message
Except if the message:
	the sender's address contains these words: 'jimenez31@cruz2929.example'
",TRUE,support\17626639224209932289,FALSE,None,Title Laura30 (S&B),46,1.76E+19,TRUE,,,,,,,jimenez31@cruz2929.example,,,FALSE,FALSE,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,FALSE,FALSE,,,,,New torres23 New order Title order title request,,,,,,,,,,,,,FALSE,,,,FALSE,,.Refi - Title Laura30,FALSE,,,FALSE,TRUE,,,support,TRUE,Unchanged
"If the message:
	the message includes specific words in the subject or body 'https://lendingpartner.cruz29531.example' or 'you will be receiving under a separate email with the link to the wood21'
Take the following actions:
	move the message to folder '[folder not found]'
	and stop processing more rules on this message
Except if the message:
	the message includes specific words in the subject 'Application for Title Insurance'
",TRUE,support\17770754412285788161,TRUE,PropertiesInError,Watson24 (Subject or Body),48,1.78E+19,TRUE,,,,,,,,,,FALSE,FALSE,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,FALSE,FALSE,,,,Application for Title Insurance,https://lendingpartner.cruz29531.example you will be receiving under a separate email with the link to the wood21,,,,,,,,,,,,,FALSE,,,,FALSE,,,FALSE,,,FALSE,TRUE,,,support,TRUE,Unchanged
"If the message:
	the message includes specific words in the subject 'Loan wood21' or 'Electronic Wood21 are ready for pickup' or 'New Secure message from secure document exchange' or 'Anna26' or 'Donna15 carter17' or 'Donna15 pkg' or 'Electronic wood21 available for'or...
Take the following actions:
	move the message to folder '[folder not found]'
	and stop processing more rules on this message
",TRUE,support\17842812006323716097,TRUE,PropertiesInError,Watson24 (Subject Melissa29),49,1.78E+19,TRUE,,,,,,,,,,FALSE,FALSE,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,FALSE,FALSE,,,Loan wood21 Electronic Wood21 are ready for pickup New Secure message from secure document exchange Anna26 Donna15 carter17 Donna15 pkg Electronic wood21 available for Donna15 Wood21,,,,,,,,,,,,,,,FALSE,,,,FALSE,,,FALSE,,,FALSE,TRUE,,,support,TRUE,Unchanged
"If the message:
	the sender's address contains these words: 'amecinc.katherine30' or 'carter17@cruz2930.example' or 'rachel18@cruz2929.example' or 'homewisedocs.com' or 'wood21@cruz2931.example' or 'carter17@cruz2932.example'
	and the message includes specific words in the subject 'Donna15 Anna26' or 'Donna15 Wood21' or 'Your Wood21 For' or 'Instructions' or 'Order is complete' or 'e-carter17'
Take the following actions:
	move the message to folder '[folder not found]'
Except if the message:
	the message includes specific words in the subject 'RE: '
",TRUE,support\17914869600361644033,TRUE,PropertiesInError,Watson24 (Sender & S),50,1.79E+19,TRUE,,,,,,amecinc.katherine30 carter17@cruz2930.example rachel18@cruz2929.example homewisedocs.com wood21@cruz2931.example carter17@cruz2932.example,,,,FALSE,FALSE,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,FALSE,FALSE,,,Donna15 Anna26 Donna15 Wood21 Your Wood21 For Instructions Order is complete e-carter17,RE: ,,,,,,,,,,,,,,FALSE,,,,FALSE,,,FALSE,,,FALSE,FALSE,,,support,TRUE,Unchanged
"If the message:
	the sender's address contains these words: 'efolder' or 'elynx' or 'flagstar' or 'mitchell25@cruz2913.example'
Take the following actions:
	move the message to folder '[folder not found]'
	and stop processing more rules on this message
Except if the message:
	the message includes specific words in the subject 'RE:' or 'Jimenez31 Confirmation'
",TRUE,support\17986927194399571969,TRUE,PropertiesInError,Watson24 (Sender Criteria),51,1.80E+19,TRUE,,,,,,efolder elynx flagstar mitchell25@cruz2913.example,,,,FALSE,FALSE,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,FALSE,FALSE,,,,RE: Jimenez31 Confirmation,,,,,,,,,,,,,,FALSE,,,,FALSE,,,FALSE,,,FALSE,TRUE,,,support,TRUE,Unchanged
"If the message:
	the message includes specific words in the subject or body 'Donna15 Wood21' or 'Donna15 Anna26' or 'Your wood21 for'
Take the following actions:
	move the message to folder '[folder not found]'
	and stop processing more rules on this message
Except if the message:
	the message includes specific words in the subject 'RE:'
",TRUE,support\18058984788437499905,TRUE,PropertiesInError,Watson24 (Sender & Sub),52,1.81E+19,TRUE,,,,,,,,,,FALSE,FALSE,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,FALSE,FALSE,,,,RE:,Donna15 Wood21 Donna15 Anna26 Your wood21 for,,,,,,,,,,,,,FALSE,,,,FALSE,,,FALSE,,,FALSE,TRUE,,,support,TRUE,Unchanged
"If the message:
	the message includes specific words in the subject 'You have a new Title & Donna15 request from the Cornerstone Title Center' or 'New submission from Detailed Title Form' or 'New submission from Quick Title' or 'Request for Title' or 'Title Request' or 'Application for Title Insurance'or...
Take the following actions:
	move the message to folder '.Refi - Title Laura30'
	and stop processing more rules on this message
Except if the message:
	the sender's address contains these words: 'hughes30@cruz2928.example' or 'morgan50@cruz2932.example'
	or the message includes specific words in the subject 'RE:'
",TRUE,support\18131042382475427841,FALSE,None,Title Laura30 (Subject),53,1.81E+19,TRUE,,,,,,,hughes30@cruz2928.example morgan50@cruz2932.example,,,FALSE,FALSE,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,FALSE,FALSE,,,You have a new Title & Donna15 request from the Cornerstone Title Center New submission from Detailed Title Form New submission from Quick Title Request for Title Title Request Application for Title Insurance Order,RE:,,,,,,,,,,,,,,FALSE,,,,FALSE,,.Refi - Title Laura30,FALSE,,,FALSE,TRUE,,,support,TRUE,Unchanged
"If the message:
	the message was received from 'Betty22 Jeffrey21' or 'Benjamin13 Sandoval14' or 'Al Werling' or 'Mark Jeffrey21' or 'Jonathan24 Smith' or 'Sheri Haines' or 'Lorelei Koenig' or 'Cooper27 Dombrovski'
	and the message has an attachment
	and the message includes specific words in the subject 'FW:' or 'fwd:'
Take the following actions:
	move the message to folder '.Refi - Title Laura30'
	and stop processing more rules on this message
",TRUE,support\18203099976513355777,FALSE,None,Title Laura30 (Internal),54,1.82E+19,TRUE,,,,,,,,"""Betty22 Jeffrey21"" [EX:/o=ExchangeLabs/ou=Exchange Administrative Group (FYDIBOHF23SPDLT)/cn=Recipients/cn=80cb42b43eb34cdcb7efbe33cc47c456-betty22] ""Benjamin13 Sandoval14"" [EX:/o=ExchangeLabs/ou=Exchange Administrative Group (FYDIBOHF23SPDLT)/cn=Recipients/cn=c0691b144dd84976978ae9f900c69119-jonathan24] ""Al Werling"" [EX:/o=ExchangeLabs/ou=Exchange Administrative Group (FYDIBOHF23SPDLT)/cn=Recipients/cn=cfe028a029814470999dc1a10e0af8d3-betty14] ""Mark Jeffrey21"" [EX:/o=ExchangeLabs/ou=Exchange Administrative Group (FYDIBOHF23SPDLT)/cn=Recipients/cn=e9a50233823749dc97f888a77140dfc2-tracy] ""Jonathan24 Smith"" [EX:/o=ExchangeLabs/ou=Exchange Administrative Group (FYDIBOHF23SPDLT)/cn=Recipients/cn=8ba2251346d844c39638ac528dad2568-rsmith] ""Sheri Haines"" [EX:/o=ExchangeLabs/ou=Exchange Administrative Group (FYDIBOHF23SPDLT)/cn=Recipients/cn=101da0799cbe4cd294a55712b4576a32-Sheri] ""Lorelei Koenig"" [EX:/o=ExchangeLabs/ou=Exchange Administrative Group (FYDIBOHF23SPDLT)/cn=Recipients/cn=3d1c54cdd3884035ab0e438d4244fdff-Lorelei] ""Cooper27 Dombrovski"" [EX:/o=ExchangeLabs/ou=Exchange Administrative Group (FYDIBOHF23SPDLT)/cn=Recipients/cn=1876d27d68bb45b6b25e5c627b8a3bc9-Joyce39]",,TRUE,FALSE,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,FALSE,FALSE,,,FW: fwd:,,,,,,,,,,,,,,,FALSE,,,,FALSE,,.Refi - Title Laura30,FALSE,,,FALSE,TRUE,,,support,TRUE,Unchanged
