"ActivityDateTime","ActivityDisplayName","AdditionalDetails.1.Key","AdditionalDetails.1.Value","AdditionalDetails.1.AdditionalProperties","AdditionalDetails.2.Key","AdditionalDetails.2.Value","AdditionalDetails.2.AdditionalProperties","AdditionalDetails.3.Key","AdditionalDetails.3.Value","AdditionalDetails.3.AdditionalProperties","Category","CorrelationId","Id","InitiatedBy.App.AppId","InitiatedBy.App.DisplayName","InitiatedBy.App.ServicePrincipalId","InitiatedBy.App.ServicePrincipalName","InitiatedBy.App.AdditionalProperties","InitiatedBy.LinkableIdentifiers.DeviceId","InitiatedBy.LinkableIdentifiers.SessionId","InitiatedBy.LinkableIdentifiers.TokenDetails.IssuedAtDateTime","InitiatedBy.LinkableIdentifiers.TokenDetails.UniqueTokenIdentifier","InitiatedBy.LinkableIdentifiers.TokenDetails.AdditionalProperties","InitiatedBy.LinkableIdentifiers.AdditionalProperties","InitiatedBy.User.DisplayName","InitiatedBy.User.HomeTenantId","InitiatedBy.User.HomeTenantName","InitiatedBy.User.IPAddress","InitiatedBy.User.Id","InitiatedBy.User.UserPrincipalName","InitiatedBy.User.AdditionalProperties","InitiatedBy.AdditionalProperties","LoggedByService","OperationType","Result","ResultReason","TargetResources.1.DisplayName","TargetResources.1.GroupType","TargetResources.1.Id","TargetResources.1.ModifiedProperties.1.DisplayName","TargetResources.1.ModifiedProperties.1.NewValue","TargetResources.1.ModifiedProperties.1.OldValue","TargetResources.1.ModifiedProperties.1.AdditionalProperties","TargetResources.1.ModifiedProperties.2.DisplayName","TargetResources.1.ModifiedProperties.2.NewValue","TargetResources.1.ModifiedProperties.2.OldValue","TargetResources.1.ModifiedProperties.2.AdditionalProperties","TargetResources.1.ModifiedProperties.3.DisplayName","TargetResources.1.ModifiedProperties.3.NewValue","TargetResources.1.ModifiedProperties.3.OldValue","TargetResources.1.ModifiedProperties.3.AdditionalProperties","TargetResources.1.ModifiedProperties.4.DisplayName","TargetResources.1.ModifiedProperties.4.NewValue","TargetResources.1.ModifiedProperties.4.OldValue","TargetResources.1.ModifiedProperties.4.AdditionalProperties","TargetResources.1.ModifiedProperties.5.DisplayName","TargetResources.1.ModifiedProperties.5.NewValue","TargetResources.1.ModifiedProperties.5.OldValue","TargetResources.1.ModifiedProperties.5.AdditionalProperties","TargetResources.1.ModifiedProperties.6.DisplayName","TargetResources.1.ModifiedProperties.6.NewValue","TargetResources.1.ModifiedProperties.6.OldValue","TargetResources.1.ModifiedProperties.6.AdditionalProperties","TargetResources.1.ModifiedProperties.7.DisplayName","TargetResources.1.ModifiedProperties.7.NewValue","TargetResources.1.ModifiedProperties.7.OldValue","TargetResources.1.ModifiedProperties.7.AdditionalProperties","TargetResources.1.Type","TargetResources.1.UserPrincipalName","TargetResources.1.AdditionalProperties","UserAgent","AdditionalProperties"
"2026-07-22 03:13:49","User registered security info","InitiatedFrom","Microsoft App Access Panel (0000000c-0000-0000-c000-000000000000)",,,,,,,,"UserManagement","7fcd5e9f-5edf-4498-8060-d0f36664b1a1","Authentication Methods_7fcd5e9f-5edf-4498-8060-d0f36664b1a1_KFVEZ_102758700","0000000c-0000-0000-c000-000000000000","Microsoft App Access Panel",,,,,,,,,,"Megan Bowen",,,"172.179.190.170","564f1fd5-3958-4cd9-9637-7520be1ffab0","MeganB@854jpt.onmicrosoft.com",,,"Authentication Methods","ServiceApi","success","User registered security info","Megan Bowen",,"564f1fd5-3958-4cd9-9637-7520be1ffab0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"User","MeganB@854jpt.onmicrosoft.com",,"",
"2026-07-22 03:13:49","Update user","UserType","Member",,,,,,,,"UserManagement","cb3a67e8-f6d3-478f-9622-16c9a8f458db","Directory_cb3a67e8-f6d3-478f-9622-16c9a8f458db_W0VVF_49922915",,"Azure Credential Configuration Endpoint Service","1dabf010-8219-468f-8d00-a969e5e23cda",,,,,,,,,,,,,,,,,"Core Directory","Update","success","",,,"564f1fd5-3958-4cd9-9637-7520be1ffab0","Included Updated Properties","""""",,,"TargetId.UserType","""Member""",,,,,,,,,,,,,,,,,,,,,,,"User","MeganB@854jpt.onmicrosoft.com",,"",
"2026-07-22 03:13:48","POST UserAuthMethod.SoftwareOathProofupRegistration",,,,,,,,,,"PolicyManagement","d0f49348-e49f-4d44-b4c7-ef31f59b9a85","Authentication Methods_d0f49348-e49f-4d44-b4c7-ef31f59b9a85_AQ1KV_89819983",,,,,,,,,,,,"Megan Bowen",,,"172.179.190.170",,"MeganB@854jpt.onmicrosoft.com",,,"Authentication Methods","ServiceApi","success","NoContent",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",
"2026-07-22 03:13:48","Update user","UserType","Member",,,,,,,,"UserManagement","24b9dc4c-e1da-4d19-8c2b-c83afc0ed23a","Directory_24b9dc4c-e1da-4d19-8c2b-c83afc0ed23a_W0VVF_49921942",,"Azure Credential Configuration Endpoint Service","1dabf010-8219-468f-8d00-a969e5e23cda",,,,,,,,,,,,,,,,,"Core Directory","Update","success","",,,"564f1fd5-3958-4cd9-9637-7520be1ffab0","StrongAuthenticationMethod","[{""MethodType"":7,""Default"":true}]","[]",,"Included Updated Properties","""StrongAuthenticationMethod""",,,"TargetId.UserType","""Member""",,,,,,,,,,,,,,,,,,,"User","MeganB@854jpt.onmicrosoft.com",,"",
"2026-07-22 03:13:48","Update user","UserType","Member",,,,,,,,"UserManagement","5a254c47-9490-4ebf-8797-69590a1d4da2","Directory_5a254c47-9490-4ebf-8797-69590a1d4da2_SDXJ7_80656547",,"Azure MFA StrongAuthenticationService","bcf40703-6d7d-428e-9e5d-de41dc403927",,,,,,,,,,,,,,,,,"Core Directory","Update","success","",,,"564f1fd5-3958-4cd9-9637-7520be1ffab0","StrongAuthenticationPhoneAppDetail","[{""DeviceName"":""NO_DEVICE"",""DeviceToken"":""NO_DEVICE_TOKEN"",""DeviceTag"":""SoftwareTokenActivated"",""PhoneAppVersion"":""NO_PHONE_APP_VERSION"",""OathTokenTimeDrift"":0,""DeviceId"":""00000000-0000-0000-0000-000000000000"",""Id"":""9552ec78-5b1e-4be7-9bae-9a5d851b9780"",""TimeInterval"":0,""AuthenticationType"":2,""NotificationType"":1,""LastAuthenticatedTimestamp"":""2026-07-22T03:13:48.0288549Z"",""AuthenticatorFlavor"":""Authenticator"",""HashFunction"":""hmacsha1"",""TenantDeviceId"":null,""SecuredPartitionId"":20355,""SecuredKeyId"":7}]","[]",,"Included Updated Properties","""StrongAuthenticationPhoneAppDetail""",,,"TargetId.UserType","""Member""",,,,,,,,,,,,,,,,,,,"User","MeganB@854jpt.onmicrosoft.com",,"",
"2026-07-22 03:13:33","User started security info registration","TransactionId","00877757-333f-2355-02ea-9c5eb40ce138",,"AuthenticationMethodType","AppCodeOnly",,"AuthenticationMethod","Authenticator App with Code",,"UserManagement","92efe1d8-1054-4cda-8083-17607c751b41","Authentication Methods_92efe1d8-1054-4cda-8083-17607c751b41_CEFF5_114604821",,,,,,,,,,,,"Megan Bowen",,,"47.152.78.88","564f1fd5-3958-4cd9-9637-7520be1ffab0","MeganB@854jpt.onmicrosoft.com",,,"Authentication Methods","Add","success","User started the registration for Authenticator App with Code","Megan Bowen",,"564f1fd5-3958-4cd9-9637-7520be1ffab0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"User","MeganB@854jpt.onmicrosoft.com",,"",
"2026-07-22 03:12:27","Consent to application","User-Agent","EvoSTS",,"AppId","9e5f94bc-e8a4-4e73-b8be-63364c29d753",,"ServicePrincipalProvisioningType","Other",,"ApplicationManagement","791d1a31-0ba0-437e-b870-0118333f18f3","Directory_791d1a31-0ba0-437e-b870-0118333f18f3_ZD0U9_50903160",,,,,,,,,,,,"Azure ESTS Service",,,"172.182.165.172","ecd9e1c8-d1b6-400f-904b-ec3e4a2e44f8","LynneR@854jpt.onmicrosoft.com",,,"Core Directory","Assign","success","","Thunderbird",,"43b78873-0a87-4a62-8337-2636cccbdfe7","ConsentContext.IsAdminConsent","""False""",,,"ConsentContext.IsAppOnly","""False""",,,"ConsentContext.OnBehalfOfAll","""False""",,,"ConsentContext.Tags","""WindowsAzureActiveDirectoryIntegratedApp""",,,"ConsentAction.Permissions","""[] => [[Id: c4i3Q4cKYkqDNyY2zMvf59tJKj_NxDBBly8w2CEO7K_I4dnsttEPQJBL7D5KLkT4, ClientId: 43b78873-0a87-4a62-8337-2636cccbdfe7, PrincipalId: ecd9e1c8-d1b6-400f-904b-ec3e4a2e44f8, ResourceId: 3f2a49db-c4cd-4130-972f-30d8210eecaf, ConsentType: Principal, Scope:  IMAP.AccessAsUser.All POP.AccessAsUser.All SMTP.Send offline_access, CreatedDateTime: , LastModifiedDateTime ]]; """,,,,,,,,,,,"ServicePrincipal",,,"",
"2026-07-22 03:12:27","Add app role assignment grant to user","User-Agent","EvoSTS",,"AppId","9e5f94bc-e8a4-4e73-b8be-63364c29d753",,"ServicePrincipalProvisioningType","Other",,"UserManagement","791d1a31-0ba0-437e-b870-0118333f18f3","Directory_791d1a31-0ba0-437e-b870-0118333f18f3_ZD0U9_50903150",,,,,,,,,,,,"Azure ESTS Service",,,"172.182.165.172","ecd9e1c8-d1b6-400f-904b-ec3e4a2e44f8","LynneR@854jpt.onmicrosoft.com",,,"Core Directory","Assign","success","","Thunderbird",,"43b78873-0a87-4a62-8337-2636cccbdfe7","AppRole.Id","""00000000-0000-0000-0000-000000000000""",,,"AppRole.Value","""""",,,"AppRole.DisplayName","""""",,,"AppRoleAssignment.CreatedDateTime","""2026-07-22T03:12:27.6023667Z""",,,"AppRoleAssignment.LastModifiedDateTime","""2026-07-22T03:12:27.6023667Z""",,,"User.ObjectID","""ecd9e1c8-d1b6-400f-904b-ec3e4a2e44f8""",,,"User.UPN","""LynneR@854jpt.onmicrosoft.com""",,,"ServicePrincipal",,,"",
"2026-07-22 03:12:27","Add delegated permission grant","User-Agent","EvoSTS",,"AppId","00000003-0000-0000-c000-000000000000",,"ServicePrincipalProvisioningType","Other",,"ApplicationManagement","791d1a31-0ba0-437e-b870-0118333f18f3","Directory_791d1a31-0ba0-437e-b870-0118333f18f3_ZD0U9_50903086",,,,,,,,,,,,"Azure ESTS Service",,,"172.182.165.172","ecd9e1c8-d1b6-400f-904b-ec3e4a2e44f8","LynneR@854jpt.onmicrosoft.com",,,"Core Directory","Assign","success","","Microsoft Graph",,"3f2a49db-c4cd-4130-972f-30d8210eecaf","DelegatedPermissionGrant.Scope",""" IMAP.AccessAsUser.All POP.AccessAsUser.All SMTP.Send offline_access""",,,"DelegatedPermissionGrant.ConsentType","""Principal""",,,"ServicePrincipal.ObjectID","""43b78873-0a87-4a62-8337-2636cccbdfe7""",,,"ServicePrincipal.DisplayName",,,,"ServicePrincipal.AppId",,,,"ServicePrincipal.Name",,,,"TargetId.ServicePrincipalNames","""00000003-0000-0000-c000-000000000000/ags.windows.net;00000003-0000-0000-c000-000000000000;https://canary.graph.microsoft.com;https://graph.microsoft.com;https://ags.windows.net;https://graph.microsoft.us;https://graph.microsoft.com/;https://dod-graph.microsoft.us;https://canary.graph.microsoft.com/;https://graph.microsoft.us/;https://dod-graph.microsoft.us/""",,,"ServicePrincipal",,,"",
"2026-07-22 03:12:24","User registered security info","InitiatedFrom","Microsoft App Access Panel (0000000c-0000-0000-c000-000000000000)",,,,,,,,"UserManagement","0ddcde36-c233-4463-9ea4-c348220af4f3","Authentication Methods_0ddcde36-c233-4463-9ea4-c348220af4f3_TFOYF_242410319","0000000c-0000-0000-c000-000000000000","Microsoft App Access Panel",,,,,,,,,,"Lynne Robbins",,,"172.179.190.161","ecd9e1c8-d1b6-400f-904b-ec3e4a2e44f8","LynneR@854jpt.onmicrosoft.com",,,"Authentication Methods","ServiceApi","success","User registered security info","Lynne Robbins",,"ecd9e1c8-d1b6-400f-904b-ec3e4a2e44f8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"User","LynneR@854jpt.onmicrosoft.com",,"",
"2026-07-22 03:12:24","Update user","UserType","Member",,,,,,,,"UserManagement","228aa630-3cb2-443c-b28a-0ffdb20f83ad","Directory_228aa630-3cb2-443c-b28a-0ffdb20f83ad_QGB3Z_120133455",,"Azure Credential Configuration Endpoint Service","1dabf010-8219-468f-8d00-a969e5e23cda",,,,,,,,,,,,,,,,,"Core Directory","Update","success","",,,"ecd9e1c8-d1b6-400f-904b-ec3e4a2e44f8","Included Updated Properties","""""",,,"TargetId.UserType","""Member""",,,,,,,,,,,,,,,,,,,,,,,"User","LynneR@854jpt.onmicrosoft.com",,"",
"2026-07-22 03:12:24","User registered all required security info","InitiatedBy","NotAgentic",,"PerformedBy","{""AppId"":""0000000c-0000-0000-c000-000000000000"",""AgentType"":0,""BlueprintId"":null}",,,,,"UserManagement","00953ec9-5772-4520-8d51-a84da615fd22","Authentication Methods_00953ec9-5772-4520-8d51-a84da615fd22_XV1LQ_116856961",,,,,,,,,,,,"Lynne Robbins",,,"47.152.78.88","ecd9e1c8-d1b6-400f-904b-ec3e4a2e44f8","LynneR@854jpt.onmicrosoft.com",,,"Authentication Methods","Add","success","User registered all required security info","Lynne Robbins",,"ecd9e1c8-d1b6-400f-904b-ec3e4a2e44f8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"User","LynneR@854jpt.onmicrosoft.com",,"",
"2026-07-22 03:12:19","User registered security info","InitiatedFrom","Microsoft App Access Panel (0000000c-0000-0000-c000-000000000000)",,,,,,,,"UserManagement","a8ef81f9-72ac-40c5-b2c9-c6daf3f7dffe","Authentication Methods_a8ef81f9-72ac-40c5-b2c9-c6daf3f7dffe_Y8XP0_45494614","0000000c-0000-0000-c000-000000000000","Microsoft App Access Panel",,,,,,,,,,"Lynne Robbins",,,"172.179.190.162","ecd9e1c8-d1b6-400f-904b-ec3e4a2e44f8","LynneR@854jpt.onmicrosoft.com",,,"Authentication Methods","ServiceApi","success","User registered security info","Lynne Robbins",,"ecd9e1c8-d1b6-400f-904b-ec3e4a2e44f8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"User","LynneR@854jpt.onmicrosoft.com",,"",
"2026-07-22 03:12:19","User registered security info","TransactionId","00877757-333f-2355-0978-1d1e9effe6dd",,"AuthenticationMethodType","AppCodeOnly",,"AuthenticationMethod","Authenticator App with Code",,"UserManagement","28884927-de06-4bec-8561-84d2684e726a","Authentication Methods_28884927-de06-4bec-8561-84d2684e726a_8EDDP_116854448",,,,,,,,,,,,"Lynne Robbins",,,"47.152.78.88","ecd9e1c8-d1b6-400f-904b-ec3e4a2e44f8","LynneR@854jpt.onmicrosoft.com",,,"Authentication Methods","Add","success","User registered Authenticator App with Code","Lynne Robbins",,"ecd9e1c8-d1b6-400f-904b-ec3e4a2e44f8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"User","LynneR@854jpt.onmicrosoft.com",,"",
"2026-07-22 03:12:18","Update user","UserType","Member",,,,,,,,"UserManagement","2ea22f30-390a-4886-bd05-d4bb69bb7d8f","Directory_2ea22f30-390a-4886-bd05-d4bb69bb7d8f_VA60N_21970792",,"Azure Credential Configuration Endpoint Service","1dabf010-8219-468f-8d00-a969e5e23cda",,,,,,,,,,,,,,,,,"Core Directory","Update","success","",,,"ecd9e1c8-d1b6-400f-904b-ec3e4a2e44f8","Included Updated Properties","""""",,,"TargetId.UserType","""Member""",,,,,,,,,,,,,,,,,,,,,,,"User","LynneR@854jpt.onmicrosoft.com",,"",
"2026-07-22 03:12:18","POST UserAuthMethod.SoftwareOathProofupRegistration",,,,,,,,,,"PolicyManagement","2dfb3d13-1df2-4197-8cee-bc0f5bef54a9","Authentication Methods_2dfb3d13-1df2-4197-8cee-bc0f5bef54a9_VX5PC_87536300",,,,,,,,,,,,"Lynne Robbins",,,"172.179.190.162",,"LynneR@854jpt.onmicrosoft.com",,,"Authentication Methods","ServiceApi","success","NoContent",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",
"2026-07-22 03:12:18","Update user","UserType","Member",,,,,,,,"UserManagement","be5be789-9481-425e-a42b-b5240eb6fb89","Directory_be5be789-9481-425e-a42b-b5240eb6fb89_TZS2J_78100551",,"Azure Credential Configuration Endpoint Service","1dabf010-8219-468f-8d00-a969e5e23cda",,,,,,,,,,,,,,,,,"Core Directory","Update","success","",,,"ecd9e1c8-d1b6-400f-904b-ec3e4a2e44f8","StrongAuthenticationMethod","[{""MethodType"":7,""Default"":true}]","[]",,"Included Updated Properties","""StrongAuthenticationMethod""",,,"TargetId.UserType","""Member""",,,,,,,,,,,,,,,,,,,"User","LynneR@854jpt.onmicrosoft.com",,"",
"2026-07-22 03:12:17","Update user","UserType","Member",,,,,,,,"UserManagement","e4255ff9-0e99-44b4-9a32-885714633d93","Directory_e4255ff9-0e99-44b4-9a32-885714633d93_BOWZ7_27460767",,"Azure MFA StrongAuthenticationService","bcf40703-6d7d-428e-9e5d-de41dc403927",,,,,,,,,,,,,,,,,"Core Directory","Update","success","",,,"ecd9e1c8-d1b6-400f-904b-ec3e4a2e44f8","StrongAuthenticationPhoneAppDetail","[{""DeviceName"":""NO_DEVICE"",""DeviceToken"":""NO_DEVICE_TOKEN"",""DeviceTag"":""SoftwareTokenActivated"",""PhoneAppVersion"":""NO_PHONE_APP_VERSION"",""OathTokenTimeDrift"":0,""DeviceId"":""00000000-0000-0000-0000-000000000000"",""Id"":""7367ec4a-67be-4b3d-92bb-364d61cda462"",""TimeInterval"":0,""AuthenticationType"":2,""NotificationType"":1,""LastAuthenticatedTimestamp"":""2026-07-22T03:12:17.2910393Z"",""AuthenticatorFlavor"":""Authenticator"",""HashFunction"":""hmacsha1"",""TenantDeviceId"":null,""SecuredPartitionId"":20355,""SecuredKeyId"":7}]","[]",,"Included Updated Properties","""StrongAuthenticationPhoneAppDetail""",,,"TargetId.UserType","""Member""",,,,,,,,,,,,,,,,,,,"User","LynneR@854jpt.onmicrosoft.com",,"",
"2026-07-22 03:12:15","User started security info registration","TransactionId","00877757-333f-2355-0978-1d1e9effe6dd",,"AuthenticationMethodType","AppCodeOnly",,"AuthenticationMethod","Authenticator App with Code",,"UserManagement","9cedc746-2cb8-4290-8bc2-9500dc4d31a3","Authentication Methods_9cedc746-2cb8-4290-8bc2-9500dc4d31a3_TPFW4_116852372",,,,,,,,,,,,"Lynne Robbins",,,"47.152.78.88","ecd9e1c8-d1b6-400f-904b-ec3e4a2e44f8","LynneR@854jpt.onmicrosoft.com",,,"Authentication Methods","Add","success","User started the registration for Authenticator App with Code","Lynne Robbins",,"ecd9e1c8-d1b6-400f-904b-ec3e4a2e44f8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"User","LynneR@854jpt.onmicrosoft.com",,"",
"2026-07-22 03:11:17","Add app role assignment grant to user","User-Agent","EvoSTS",,"AppId","9e5f94bc-e8a4-4e73-b8be-63364c29d753",,"ServicePrincipalProvisioningType","Other",,"UserManagement","4719fc62-31b4-4bf0-bd61-e394e9be14e2","Directory_4719fc62-31b4-4bf0-bd61-e394e9be14e2_QKMXN_57742517",,,,,,,,,,,,"Azure ESTS Service",,,"135.224.37.163","d3b524b7-c937-4bbe-bde6-e2600b42ffd1","LidiaH@854jpt.onmicrosoft.com",,,"Core Directory","Assign","success","","Thunderbird",,"43b78873-0a87-4a62-8337-2636cccbdfe7","AppRole.Id","""00000000-0000-0000-0000-000000000000""",,,"AppRole.Value","""""",,,"AppRole.DisplayName","""""",,,"AppRoleAssignment.CreatedDateTime","""2026-07-22T03:11:17.6709465Z""",,,"AppRoleAssignment.LastModifiedDateTime","""2026-07-22T03:11:17.6709465Z""",,,"User.ObjectID","""d3b524b7-c937-4bbe-bde6-e2600b42ffd1""",,,"User.UPN","""LidiaH@854jpt.onmicrosoft.com""",,,"ServicePrincipal",,,"",
"2026-07-22 03:11:17","Consent to application","User-Agent","EvoSTS",,"AppId","9e5f94bc-e8a4-4e73-b8be-63364c29d753",,"ServicePrincipalProvisioningType","Other",,"ApplicationManagement","4719fc62-31b4-4bf0-bd61-e394e9be14e2","Directory_4719fc62-31b4-4bf0-bd61-e394e9be14e2_QKMXN_57742523",,,,,,,,,,,,"Azure ESTS Service",,,"135.224.37.163","d3b524b7-c937-4bbe-bde6-e2600b42ffd1","LidiaH@854jpt.onmicrosoft.com",,,"Core Directory","Assign","success","","Thunderbird",,"43b78873-0a87-4a62-8337-2636cccbdfe7","ConsentContext.IsAdminConsent","""False""",,,"ConsentContext.IsAppOnly","""False""",,,"ConsentContext.OnBehalfOfAll","""False""",,,"ConsentContext.Tags","""WindowsAzureActiveDirectoryIntegratedApp""",,,"ConsentAction.Permissions","""[] => [[Id: c4i3Q4cKYkqDNyY2zMvf59tJKj_NxDBBly8w2CEO7K-3JLXTN8m-S73m4mALQv_R, ClientId: 43b78873-0a87-4a62-8337-2636cccbdfe7, PrincipalId: d3b524b7-c937-4bbe-bde6-e2600b42ffd1, ResourceId: 3f2a49db-c4cd-4130-972f-30d8210eecaf, ConsentType: Principal, Scope:  IMAP.AccessAsUser.All POP.AccessAsUser.All SMTP.Send offline_access, CreatedDateTime: , LastModifiedDateTime ]]; """,,,,,,,,,,,"ServicePrincipal",,,"",
"2026-07-22 03:11:17","Add delegated permission grant","User-Agent","EvoSTS",,"AppId","00000003-0000-0000-c000-000000000000",,"ServicePrincipalProvisioningType","Other",,"ApplicationManagement","4719fc62-31b4-4bf0-bd61-e394e9be14e2","Directory_4719fc62-31b4-4bf0-bd61-e394e9be14e2_QKMXN_57742434",,,,,,,,,,,,"Azure ESTS Service",,,"135.224.37.163","d3b524b7-c937-4bbe-bde6-e2600b42ffd1","LidiaH@854jpt.onmicrosoft.com",,,"Core Directory","Assign","success","","Microsoft Graph",,"3f2a49db-c4cd-4130-972f-30d8210eecaf","DelegatedPermissionGrant.Scope",""" IMAP.AccessAsUser.All POP.AccessAsUser.All SMTP.Send offline_access""",,,"DelegatedPermissionGrant.ConsentType","""Principal""",,,"ServicePrincipal.ObjectID","""43b78873-0a87-4a62-8337-2636cccbdfe7""",,,"ServicePrincipal.DisplayName",,,,"ServicePrincipal.AppId",,,,"ServicePrincipal.Name",,,,"TargetId.ServicePrincipalNames","""00000003-0000-0000-c000-000000000000/ags.windows.net;00000003-0000-0000-c000-000000000000;https://canary.graph.microsoft.com;https://graph.microsoft.com;https://ags.windows.net;https://graph.microsoft.us;https://graph.microsoft.com/;https://dod-graph.microsoft.us;https://canary.graph.microsoft.com/;https://graph.microsoft.us/;https://dod-graph.microsoft.us/""",,,"ServicePrincipal",,,"",
"2026-07-22 03:11:11","User registered security info","InitiatedFrom","Microsoft App Access Panel (0000000c-0000-0000-c000-000000000000)",,,,,,,,"UserManagement","a0990e72-5521-4031-b23b-de05a7a348e0","Authentication Methods_a0990e72-5521-4031-b23b-de05a7a348e0_9BAOA_170483940","0000000c-0000-0000-c000-000000000000","Microsoft App Access Panel",,,,,,,,,,"Lidia Holloway",,,"172.179.190.170","d3b524b7-c937-4bbe-bde6-e2600b42ffd1","LidiaH@854jpt.onmicrosoft.com",,,"Authentication Methods","ServiceApi","success","User registered security info","Lidia Holloway",,"d3b524b7-c937-4bbe-bde6-e2600b42ffd1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"User","LidiaH@854jpt.onmicrosoft.com",,"",
"2026-07-22 03:11:11","User registered all required security info","InitiatedBy","NotAgentic",,"PerformedBy","{""AppId"":""0000000c-0000-0000-c000-000000000000"",""AgentType"":0,""BlueprintId"":null}",,,,,"UserManagement","8470347b-5919-4b8a-9846-a22f061ea37b","Authentication Methods_8470347b-5919-4b8a-9846-a22f061ea37b_577AQ_122617555",,,,,,,,,,,,"Lidia Holloway",,,"47.152.78.88","d3b524b7-c937-4bbe-bde6-e2600b42ffd1","LidiaH@854jpt.onmicrosoft.com",,,"Authentication Methods","Add","success","User registered all required security info","Lidia Holloway",,"d3b524b7-c937-4bbe-bde6-e2600b42ffd1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"User","LidiaH@854jpt.onmicrosoft.com",,"",
"2026-07-22 03:11:10","Update user","UserType","Member",,,,,,,,"UserManagement","f7a2c1c8-b628-4b1b-af15-2ab41212535c","Directory_f7a2c1c8-b628-4b1b-af15-2ab41212535c_VA60N_21903963",,"Azure Credential Configuration Endpoint Service","1dabf010-8219-468f-8d00-a969e5e23cda",,,,,,,,,,,,,,,,,"Core Directory","Update","success","",,,"d3b524b7-c937-4bbe-bde6-e2600b42ffd1","Included Updated Properties","""""",,,"TargetId.UserType","""Member""",,,,,,,,,,,,,,,,,,,,,,,"User","LidiaH@854jpt.onmicrosoft.com",,"",
"2026-07-22 03:11:08","User registered security info","TransactionId","00877757-333f-2355-0e49-ecaec494756a",,"AuthenticationMethodType","AppCodeOnly",,"AuthenticationMethod","Authenticator App with Code",,"UserManagement","76fe13c2-7bd5-41b0-8906-8730c392f99b","Authentication Methods_76fe13c2-7bd5-41b0-8906-8730c392f99b_LSZ21_116828782",,,,,,,,,,,,"Lidia Holloway",,,"47.152.78.88","d3b524b7-c937-4bbe-bde6-e2600b42ffd1","LidiaH@854jpt.onmicrosoft.com",,,"Authentication Methods","Add","success","User registered Authenticator App with Code","Lidia Holloway",,"d3b524b7-c937-4bbe-bde6-e2600b42ffd1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"User","LidiaH@854jpt.onmicrosoft.com",,"",
"2026-07-22 03:11:07","User registered security info","InitiatedFrom","Microsoft App Access Panel (0000000c-0000-0000-c000-000000000000)",,,,,,,,"UserManagement","8867ebb3-8c0e-4f9e-865d-30319579cac4","Authentication Methods_8867ebb3-8c0e-4f9e-865d-30319579cac4_S3A9Z_81988671","0000000c-0000-0000-c000-000000000000","Microsoft App Access Panel",,,,,,,,,,"Lidia Holloway",,,"172.179.190.175","d3b524b7-c937-4bbe-bde6-e2600b42ffd1","LidiaH@854jpt.onmicrosoft.com",,,"Authentication Methods","ServiceApi","success","User registered security info","Lidia Holloway",,"d3b524b7-c937-4bbe-bde6-e2600b42ffd1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"User","LidiaH@854jpt.onmicrosoft.com",,"",
"2026-07-22 03:11:07","Update user","UserType","Member",,,,,,,,"UserManagement","035a8e04-11c1-4c04-aa21-cc311a89fe44","Directory_035a8e04-11c1-4c04-aa21-cc311a89fe44_VA60N_21900913",,"Azure Credential Configuration Endpoint Service","1dabf010-8219-468f-8d00-a969e5e23cda",,,,,,,,,,,,,,,,,"Core Directory","Update","success","",,,"d3b524b7-c937-4bbe-bde6-e2600b42ffd1","Included Updated Properties","""""",,,"TargetId.UserType","""Member""",,,,,,,,,,,,,,,,,,,,,,,"User","LidiaH@854jpt.onmicrosoft.com",,"",
"2026-07-22 03:11:06","POST UserAuthMethod.SoftwareOathProofupRegistration",,,,,,,,,,"PolicyManagement","1e7d1a47-1251-457e-aefa-2153ce40d00b","Authentication Methods_1e7d1a47-1251-457e-aefa-2153ce40d00b_7772D_145719040",,,,,,,,,,,,"Lidia Holloway",,,"172.179.190.175",,"LidiaH@854jpt.onmicrosoft.com",,,"Authentication Methods","ServiceApi","success","NoContent",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",
