"DateUTC","DateOnly","TimeOnly","User","Username","IPaddress","IPaddressFrequency","City","Region","Country","Status","SignInErrorCode","UserType","AuthRequirement","ConditionalAccess","TokenType","Application","ApplicationID","Resource","ResourceID","FailureReason","ClientApp","DeviceID","Browser","OS","UserAgent","Compliant","Managed","JoinType","Latency","MFAResult","MFAMethod","MFADetail","SignInIdentifier","SessionID","AuthenticationProtocol","UniqueToken","TransferMethod","ClientCredential","TokenProtectionSession","TokenProtectionStatusCode","CorrelationID","IP_Country_geolite2local","IP_Region_geolite2local","IP_City_geolite2local","IP_ISP_geolite2local","IP_Org_geolite2local","IP_Type_geolite2local","IP_Score_geolite2local","IP_ASN_geolite2local","IP_Range_geolite2local","IP_Country_ipapiis","IP_Region_ipapiis","IP_City_ipapiis","IP_ISP_ipapiis","IP_Org_ipapiis","IP_Type_ipapiis","IP_Score_ipapiis","IP_ASN_ipapiis","IP_Range_ipapiis","IP_Country_scamalytics","IP_Region_scamalytics","IP_City_scamalytics","IP_ISP_scamalytics","IP_Org_scamalytics","IP_Type_scamalytics","IP_Score_scamalytics","IP_ASN_scamalytics","IP_Range_scamalytics","IP_Country_findipnet","IP_Region_findipnet","IP_City_findipnet","IP_ISP_findipnet","IP_Org_findipnet","IP_Type_findipnet","IP_Score_findipnet","IP_ASN_findipnet","IP_Range_findipnet"
"2025-12-16T16:00:24Z","2025-12-16","16:00:24","Taylor2 Nicholas","bennett4@consolidatedmsgr.com","2601:603:1f7e:e3b5:129a:d04e:d8b9:d4c5","26","Stonebridge"," Lake District 2"," US","Success","","member","Myers3 authentication","Not Applied","primaryRefreshToken","Windows Sign In","38aa3b87-a06d-4817-b275-7a316988d93b","Bailey5 Stewart Joan Garcia","00000002-0000-0000-c000-000000000000","Other.","Mobile Apps and Desktop clients","f26b75bb-4389-4e85-84a7-3cc4b80076ae","","Windows","Windows-AzureAD-Authentication-Edwards2/1.0","FALSE","FALSE","Hybrid Azure AD joined","96","MFA not required during Windows broker logon flow","","","","f4d24834-7ee7-4c4f-85d7-0cd63c411d66","none","xmcdOEiFe0OzxQ96Z5gHAA","none","none","bound","","51ccedc0-d7e2-4a5d-8a99-f10f7499a01e","US","Washington","Gig Harbor","""Comcast Cable Communications, LLC""","""Comcast Cable Communications, LLC""","","","AS7922","2601:601:513:370a::-2601:640:8000:c02f:ffff:ffff:ffff:ffff","US","Washington","Seattle","Comcast Cable Communications, LLC","Comcast Cable Communications, LLC","","0.0003 (Very Low)","7922","2601::/20","","","","","","","5","","","US","Washington, Pierce","Tacoma","Comcast Cable Communications, LLC","Comcast Cable Communications, LLC","residential","","",""
"2025-12-16T14:35:17Z","2025-12-16","14:35:17","Ortiz Roberts4","aaron@consolidatedmsgr.com","70.97.229.236","13","Millbrook"," Valley District"," US","Failure","50057","member","Single-factor authentication","Not Applied","none","Windows Sign In","38aa3b87-a06d-4817-b275-7a316988d93b","Bailey5 Stewart Joan Garcia","00000002-0000-0000-c000-000000000000","The user account is disabled.","Mobile Apps and Desktop clients","b6e471b4-830e-4a6a-84ce-40335fe968b1","","Windows","Windows-AzureAD-Authentication-Edwards2/1.0","FALSE","FALSE","Hybrid Azure AD joined","72","https://learn.microsoft.com/troubleshoot/azure/entra/entra-id/app-ronald2/error-code-aadsts50057-user-account-is-disabled","","","","","none","dK9PrSAfcEmW6kMWwO3eAA","none","none","unbound","","536c9df1-ce0d-4a78-8bf8-9e070a515035","US","Minnesota","Prior Lake","Nuvera","Nuvera","","","AS23465","70.97.209.87-70.97.236.165","US","Minnesota","Prior Lake","Nuvera","Nuvera","","0.0003 (Very Low)","23465","70.97.192.0/18","","","","","","","7","","","US","Minnesota, Scott","Shakopee","Nuvera","Nuvera","business","","",""
"2025-12-16T03:49:46Z","2025-12-16","03:49:46","Ortiz Roberts4","aaron@consolidatedmsgr.com","70.97.229.236","13","Millbrook"," Valley District"," US","Failure","50057","member","Single-factor authentication","Not Applied","none","Windows Sign In","38aa3b87-a06d-4817-b275-7a316988d93b","Bailey5 Stewart Joan Garcia","00000002-0000-0000-c000-000000000000","The user account is disabled.","Mobile Apps and Desktop clients","b6e471b4-830e-4a6a-84ce-40335fe968b1","","Windows","Windows-AzureAD-Authentication-Edwards2/1.0","FALSE","FALSE","Hybrid Azure AD joined","47","https://learn.microsoft.com/troubleshoot/azure/entra/entra-id/app-ronald2/error-code-aadsts50057-user-account-is-disabled","","","","","none","EHngeUDHekelYndAiIXUAA","none","none","unbound","","ae42c1af-c769-4107-83a0-e0f22b5361e1","US","Minnesota","Prior Lake","Nuvera","Nuvera","","","AS23465","70.97.209.87-70.97.236.165","US","Minnesota","Prior Lake","Nuvera","Nuvera","","0.0003 (Very Low)","23465","70.97.192.0/18","","","","","","","7","","","US","Minnesota, Scott","Shakopee","Nuvera","Nuvera","business","","",""
"2025-12-15T23:59:02Z","2025-12-15","23:59:02","Taylor2 Nicholas","bennett4@consolidatedmsgr.com","2601:603:1f7e:e3b5:129a:d04e:d8b9:d4c5","26","Stonebridge"," Lake District 2"," US","Success","","member","Myers3 authentication","Not Applied","primaryRefreshToken","Windows Sign In","38aa3b87-a06d-4817-b275-7a316988d93b","Bailey5 Stewart Joan Garcia","00000002-0000-0000-c000-000000000000","Other.","Mobile Apps and Desktop clients","f26b75bb-4389-4e85-84a7-3cc4b80076ae","","Windows","Windows-AzureAD-Authentication-Edwards2/1.0","FALSE","FALSE","Hybrid Azure AD joined","94","MFA not required during Windows broker logon flow","","","","f4d24834-7ee7-4c4f-85d7-0cd63c411d66","none","GVM0G-3bV0uArPFD_eDTAA","none","none","bound","","c7ce6b58-07f3-4eb6-8933-49e9aaf92237","US","Washington","Gig Harbor","""Comcast Cable Communications, LLC""","""Comcast Cable Communications, LLC""","","","AS7922","2601:601:513:370a::-2601:640:8000:c02f:ffff:ffff:ffff:ffff","US","Washington","Seattle","Comcast Cable Communications, LLC","Comcast Cable Communications, LLC","","0.0003 (Very Low)","7922","2601::/20","","","","","","","5","","","US","Washington, Pierce","Tacoma","Comcast Cable Communications, LLC","Comcast Cable Communications, LLC","residential","","",""
"2025-12-15T20:05:22Z","2025-12-15","20:05:22","Ortiz Roberts4","aaron@consolidatedmsgr.com","70.97.229.236","13","Millbrook"," Valley District"," US","Failure","50057","member","Single-factor authentication","Not Applied","none","Windows Sign In","38aa3b87-a06d-4817-b275-7a316988d93b","Bailey5 Stewart Joan Garcia","00000002-0000-0000-c000-000000000000","The user account is disabled.","Mobile Apps and Desktop clients","b6e471b4-830e-4a6a-84ce-40335fe968b1","","Windows","Windows-AzureAD-Authentication-Edwards2/1.0","FALSE","FALSE","Hybrid Azure AD joined","66","https://learn.microsoft.com/troubleshoot/azure/entra/entra-id/app-ronald2/error-code-aadsts50057-user-account-is-disabled","","","","","none","cS8zkQ4cGkSWpOhU9Y10AA","none","none","unbound","","7e76a941-0443-4690-8457-3608f1dd867d","US","Minnesota","Prior Lake","Nuvera","Nuvera","","","AS23465","70.97.209.87-70.97.236.165","US","Minnesota","Prior Lake","Nuvera","Nuvera","","0.0003 (Very Low)","23465","70.97.192.0/18","","","","","","","7","","","US","Minnesota, Scott","Shakopee","Nuvera","Nuvera","business","","",""
"2025-12-15T17:09:20Z","2025-12-15","17:09:20","Reed2 Kevin6","jackson2@consolidatedmsgr.com","24.197.212.122","69","Garrison 1"," Highland Region"," US","Success","","member","Myers3 authentication","Success","none","External Application 23","5e3ce6c0-2b1f-4285-8d4b-75ee78787346","IC3 Thomas2","c5616320-292b-4722-83c7-6be67b1d1aa4","Other.","Browser","","Chrome 142.0.0","Windows10","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.206 Safari/537.36","FALSE","FALSE","","57","MFA requirement skipped due to remembered device","","","","e9aad412-490a-4fb0-88cf-390b6e208dea","none","1VI9-VMA5kiWBPjAOONLAA","none","none","unbound","1002","24444977-67a0-40ef-893d-18cfc24d1d6e","US","Wisconsin","Mazomanie","Charter Communications LLC","Charter Communications LLC","","","AS20115","24.197.192.150-24.197.255.255","US","Wisconsin","Mazomanie","Charter Communications LLC","Charter Communications LLC","","0.0004 (Very Low)","20115","24.197.208.0/20","","","","","","","9","","","US","Wisconsin, Dane","Mazomanie","Charter Communications","Spectrum","business","","",""
"2025-12-15T16:12:22Z","2025-12-15","16:12:22","Brenda5 Kevin6","patricia2@consolidatedmsgr.com","107.173.112.73","1","Maplewood"," Lake District 1"," US","Failure","50053","member","Single-factor authentication","Not Applied","none","ACOM Azure Website","1109d821-0408-4abd-854a-b0c68b5b5dc3","Azure Joan4 Manager","27f79bd9-745a-4132-8401-c41915a23648","Sign-in was blocked because it came from an IP address with malicious activity","Browser","","Edge 96.0.1054","Windows10","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Safari/537.36 Edg/96.0.1054.62","FALSE","FALSE","","123","","","","patricia2@consolidatedmsgr.com","","none","sxQEhf8OQEOWhTpnH3rfAA","none","none","unbound","","ca4aea55-e7ab-4ca6-8870-b20d400a3381","US","New York","Buffalo","HostPapa","HostPapa","","","AS36352","107.173.79.0-107.173.137.255","US","New York","Buffalo","HostPapa","HostPapa","""is_datacenter""","0.0375 (High)","36352","107.173.112.0/24","","","","","","","32","","","US","New York, Erie","Buffalo","HostPapa","ColoCrossing","hosting","","",""
"2025-12-15T14:55:48Z","2025-12-15","14:55:48","Taylor2 Nicholas","bennett4@consolidatedmsgr.com","2601:603:1f7e:e3b5:129a:d04e:d8b9:d4c5","26","Stonebridge"," Lake District 2"," US","Success","","member","Myers3 authentication","Not Applied","primaryRefreshToken","Windows Sign In","38aa3b87-a06d-4817-b275-7a316988d93b","Bailey5 Stewart Joan Garcia","00000002-0000-0000-c000-000000000000","Other.","Mobile Apps and Desktop clients","f26b75bb-4389-4e85-84a7-3cc4b80076ae","","Windows","Windows-AzureAD-Authentication-Edwards2/1.0","FALSE","FALSE","Hybrid Azure AD joined","75","MFA not required during Windows broker logon flow","","","","f4d24834-7ee7-4c4f-85d7-0cd63c411d66","none","cusslNpdek6Kr7VR-3LIAA","none","none","bound","","5fd0cfe2-0e98-4ce8-8f19-ddbecc29ac8d","US","Washington","Gig Harbor","""Comcast Cable Communications, LLC""","""Comcast Cable Communications, LLC""","","","AS7922","2601:601:513:370a::-2601:640:8000:c02f:ffff:ffff:ffff:ffff","US","Washington","Seattle","Comcast Cable Communications, LLC","Comcast Cable Communications, LLC","","0.0003 (Very Low)","7922","2601::/20","","","","","","","5","","","US","Washington, Pierce","Tacoma","Comcast Cable Communications, LLC","Comcast Cable Communications, LLC","residential","","",""
"2025-12-15T13:55:02Z","2025-12-15","13:55:02","Ortiz Roberts4","aaron@consolidatedmsgr.com","70.97.229.236","13","Millbrook"," Valley District"," US","Failure","50057","member","Single-factor authentication","Not Applied","none","Windows Sign In","38aa3b87-a06d-4817-b275-7a316988d93b","Bailey5 Stewart Joan Garcia","00000002-0000-0000-c000-000000000000","The user account is disabled.","Mobile Apps and Desktop clients","b6e471b4-830e-4a6a-84ce-40335fe968b1","","Windows","Windows-AzureAD-Authentication-Edwards2/1.0","FALSE","FALSE","Hybrid Azure AD joined","57","https://learn.microsoft.com/troubleshoot/azure/entra/entra-id/app-ronald2/error-code-aadsts50057-user-account-is-disabled","","","","","none","p82Esn1rtECljRqpWEW3AA","none","none","unbound","","ecf3221c-7aea-489c-8805-d94aa93e5697","US","Minnesota","Prior Lake","Nuvera","Nuvera","","","AS23465","70.97.209.87-70.97.236.165","US","Minnesota","Prior Lake","Nuvera","Nuvera","","0.0003 (Very Low)","23465","70.97.192.0/18","","","","","","","7","","","US","Minnesota, Scott","Shakopee","Nuvera","Nuvera","business","","",""
"2025-12-14T22:01:08Z","2025-12-14","22:01:08","Taylor2 Nicholas","bennett4@consolidatedmsgr.com","2601:603:1f7e:e3b5:129a:d04e:d8b9:d4c5","26","Stonebridge"," Lake District 2"," US","Success","","member","Myers3 authentication","Not Applied","primaryRefreshToken","Windows Sign In","38aa3b87-a06d-4817-b275-7a316988d93b","Bailey5 Stewart Joan Garcia","00000002-0000-0000-c000-000000000000","Other.","Mobile Apps and Desktop clients","f26b75bb-4389-4e85-84a7-3cc4b80076ae","","Windows","Windows-AzureAD-Authentication-Edwards2/1.0","FALSE","FALSE","Hybrid Azure AD joined","71","MFA not required during Windows broker logon flow","","","","f4d24834-7ee7-4c4f-85d7-0cd63c411d66","none","2z41cAZoDEGhpMiAaeIKAA","none","none","bound","","17ca4e14-dea6-4c6d-8fcf-16466085dc58","US","Washington","Gig Harbor","""Comcast Cable Communications, LLC""","""Comcast Cable Communications, LLC""","","","AS7922","2601:601:513:370a::-2601:640:8000:c02f:ffff:ffff:ffff:ffff","US","Washington","Seattle","Comcast Cable Communications, LLC","Comcast Cable Communications, LLC","","0.0003 (Very Low)","7922","2601::/20","","","","","","","5","","","US","Washington, Pierce","Tacoma","Comcast Cable Communications, LLC","Comcast Cable Communications, LLC","residential","","",""
"2025-12-14T18:55:26Z","2025-12-14","18:55:26","Clark Myers2","gutierrez2@consolidatedmsgr.com","24.197.212.122","69","Garrison 1"," Highland Region"," US","Success","","member","Myers3 authentication","Success","primaryRefreshToken","External Application 9","de7d7402-70c8-4e5e-8a00-fa48659038c2","Richardson2 365 Exchange Cruz2","00000002-0000-0ff1-ce00-000000000000","Other.","Browser","54bc0b42-d869-4e81-8371-f0a7a9dbe3a0","Edge 142.0.0","Windows10","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.206 Safari/537.36 Edg/142.0.0.206","FALSE","FALSE","Azure AD registered","119","MFA requirement satisfied by claim in the token","","","","c043af6f-8fc9-4b37-87c0-bc1f15a894f2","none","HlzZ6y6QdES7iel5Fuu4AA","none","none","bound","","ad5f1008-93c2-4591-8950-0c609c452aa7","US","Wisconsin","Mazomanie","Charter Communications LLC","Charter Communications LLC","","","AS20115","24.197.192.150-24.197.255.255","US","Wisconsin","Mazomanie","Charter Communications LLC","Charter Communications LLC","","0.0004 (Very Low)","20115","24.197.208.0/20","","","","","","","9","","","US","Wisconsin, Dane","Mazomanie","Charter Communications","Spectrum","business","","",""
"2025-12-14T18:55:23Z","2025-12-14","18:55:23","Clark Myers2","gutierrez2@consolidatedmsgr.com","24.197.212.122","69","Garrison 1"," Highland Region"," US","Success","","member","Myers3 authentication","Success","primaryRefreshToken","External Application 8","851498af-6ddb-4bb5-8e15-0cba9c5e0a5d","OfficeLicensingOOBE","a4458fbd-05fd-4520-8a96-b981c58ed4e8","Other.","Browser","54bc0b42-d869-4e81-8371-f0a7a9dbe3a0","Edge 142.0.0","Windows10","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.206 Safari/537.36 Edg/142.0.0.206","FALSE","FALSE","Azure AD registered","68","MFA requirement satisfied by claim in the token","","","","c043af6f-8fc9-4b37-87c0-bc1f15a894f2","none","88rFsCG6IEetLhU1FKvIAA","none","none","bound","","484f18c3-e8fb-4885-88dc-037e7d4b25ff","US","Wisconsin","Mazomanie","Charter Communications LLC","Charter Communications LLC","","","AS20115","24.197.192.150-24.197.255.255","US","Wisconsin","Mazomanie","Charter Communications LLC","Charter Communications LLC","","0.0004 (Very Low)","20115","24.197.208.0/20","","","","","","","9","","","US","Wisconsin, Dane","Mazomanie","Charter Communications","Spectrum","business","","",""
"2025-12-14T18:55:18Z","2025-12-14","18:55:18","Clark Myers2","gutierrez2@consolidatedmsgr.com","24.197.212.122","69","Garrison 1"," Highland Region"," US","Success","","member","Myers3 authentication","Success","primaryRefreshToken","OfficeHome","4765445b-32c6-49b0-83e6-1d93765276ca","OfficeHome","4765445b-32c6-49b0-83e6-1d93765276ca","Other.","Browser","54bc0b42-d869-4e81-8371-f0a7a9dbe3a0","Edge 142.0.0","Windows10","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.206 Safari/537.36 Edg/142.0.0.206 OS/10.0.26100","FALSE","FALSE","Azure AD registered","103","MFA requirement satisfied by claim in the token","","","","c043af6f-8fc9-4b37-87c0-bc1f15a894f2","none","FuTPQP0cl0S1XgSZKrmDAA","none","none","bound","","a5b2bf7a-6bdd-42a0-8246-a9598d1c69b8","US","Wisconsin","Mazomanie","Charter Communications LLC","Charter Communications LLC","","","AS20115","24.197.192.150-24.197.255.255","US","Wisconsin","Mazomanie","Charter Communications LLC","Charter Communications LLC","","0.0004 (Very Low)","20115","24.197.208.0/20","","","","","","","9","","","US","Wisconsin, Dane","Mazomanie","Charter Communications","Spectrum","business","","",""
"2025-12-14T18:50:18Z","2025-12-14","18:50:18","Clark Myers2","gutierrez2@consolidatedmsgr.com","24.197.212.122","69","Garrison 1"," Highland Region"," US","Success","","member","Myers3 authentication","Success","primaryRefreshToken","External Application 9","de7d7402-70c8-4e5e-8a00-fa48659038c2","Richardson2 365 Exchange Cruz2","00000002-0000-0ff1-ce00-000000000000","Other.","Browser","54bc0b42-d869-4e81-8371-f0a7a9dbe3a0","Edge 142.0.0","Windows10","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.206 Safari/537.36 Edg/142.0.0.206","FALSE","FALSE","Azure AD registered","199","MFA requirement satisfied by claim in the token","","","","c043af6f-8fc9-4b37-87c0-bc1f15a894f2","none","WFXZ_bc_GkOeDrIsc5hJAA","none","none","bound","","7758d9a8-26db-42c3-840a-07b4ee27e32b","US","Wisconsin","Mazomanie","Charter Communications LLC","Charter Communications LLC","","","AS20115","24.197.192.150-24.197.255.255","US","Wisconsin","Mazomanie","Charter Communications LLC","Charter Communications LLC","","0.0004 (Very Low)","20115","24.197.208.0/20","","","","","","","9","","","US","Wisconsin, Dane","Mazomanie","Charter Communications","Spectrum","business","","",""
"2025-12-14T18:50:12Z","2025-12-14","18:50:12","Clark Myers2","gutierrez2@consolidatedmsgr.com","24.197.212.122","69","Garrison 1"," Highland Region"," US","Success","","member","Myers3 authentication","Success","primaryRefreshToken","External Application 8","851498af-6ddb-4bb5-8e15-0cba9c5e0a5d","OfficeLicensingOOBE","a4458fbd-05fd-4520-8a96-b981c58ed4e8","Other.","Browser","54bc0b42-d869-4e81-8371-f0a7a9dbe3a0","Edge 142.0.0","Windows10","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.206 Safari/537.36 Edg/142.0.0.206","FALSE","FALSE","Azure AD registered","79","MFA requirement satisfied by claim in the token","","","","c043af6f-8fc9-4b37-87c0-bc1f15a894f2","none","nBaQ2GHqLE6SfeqQfLISAA","none","none","bound","","1a0b4383-0418-4c87-82ce-c56df1986eda","US","Wisconsin","Mazomanie","Charter Communications LLC","Charter Communications LLC","","","AS20115","24.197.192.150-24.197.255.255","US","Wisconsin","Mazomanie","Charter Communications LLC","Charter Communications LLC","","0.0004 (Very Low)","20115","24.197.208.0/20","","","","","","","9","","","US","Wisconsin, Dane","Mazomanie","Charter Communications","Spectrum","business","","",""
"2025-12-14T18:50:03Z","2025-12-14","18:50:03","Clark Myers2","gutierrez2@consolidatedmsgr.com","24.197.212.122","69","Garrison 1"," Highland Region"," US","Success","","member","Myers3 authentication","Success","primaryRefreshToken","OfficeHome","4765445b-32c6-49b0-83e6-1d93765276ca","OfficeHome","4765445b-32c6-49b0-83e6-1d93765276ca","Other.","Browser","54bc0b42-d869-4e81-8371-f0a7a9dbe3a0","Edge 142.0.0","Windows10","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.206 Safari/537.36 Edg/142.0.0.206 OS/10.0.26100","FALSE","FALSE","Azure AD registered","132","MFA requirement satisfied by claim in the token","","","","c043af6f-8fc9-4b37-87c0-bc1f15a894f2","none","NKJUCMJ1y0O6l8Do5IyqAA","none","none","bound","","78a1c7c2-7458-4300-8d0b-77b3758bea14","US","Wisconsin","Mazomanie","Charter Communications LLC","Charter Communications LLC","","","AS20115","24.197.192.150-24.197.255.255","US","Wisconsin","Mazomanie","Charter Communications LLC","Charter Communications LLC","","0.0004 (Very Low)","20115","24.197.208.0/20","","","","","","","9","","","US","Wisconsin, Dane","Mazomanie","Charter Communications","Spectrum","business","","",""
"2025-12-14T18:50:02Z","2025-12-14","18:50:02","Clark Myers2","gutierrez2@consolidatedmsgr.com","24.197.212.122","69","Garrison 1"," Highland Region"," US","Success","","member","Myers3 authentication","Success","primaryRefreshToken","OfficeHome","4765445b-32c6-49b0-83e6-1d93765276ca","OfficeHome","4765445b-32c6-49b0-83e6-1d93765276ca","Other.","Browser","54bc0b42-d869-4e81-8371-f0a7a9dbe3a0","Edge 142.0.0","Windows10","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.206 Safari/537.36 Edg/142.0.0.206 OS/10.0.26100","FALSE","FALSE","Azure AD registered","200","MFA requirement satisfied by claim in the token","","","","c043af6f-8fc9-4b37-87c0-bc1f15a894f2","none","DFL3sBqfp0SzEWutBd0CAA","none","none","bound","","78a1c7c2-7458-4300-8d0b-77b3758bea14","US","Wisconsin","Mazomanie","Charter Communications LLC","Charter Communications LLC","","","AS20115","24.197.192.150-24.197.255.255","US","Wisconsin","Mazomanie","Charter Communications LLC","Charter Communications LLC","","0.0004 (Very Low)","20115","24.197.208.0/20","","","","","","","9","","","US","Wisconsin, Dane","Mazomanie","Charter Communications","Spectrum","business","","",""
