"Date","ActorUserPrincipalName","IPAddress","UserAgent","Activity","Result","Target1UserPrincipalName","Target1ModifiedProperty1Name","Service","Category","ResultReason","ActorType","ActorDisplayName","Target1Type","Target1DisplayName","Target1ModifiedProperty1OldValue","Target1ModifiedProperty1NewValue","Target1ModifiedProperty2Name","Target1ModifiedProperty2OldValue","Target1ModifiedProperty2NewValue","Target1ModifiedProperty3Name","Target1ModifiedProperty3OldValue","Target1ModifiedProperty3NewValue","Target1ModifiedProperty4Name","Target1ModifiedProperty4OldValue","Target1ModifiedProperty4NewValue","Target1ModifiedProperty5Name","Target1ModifiedProperty5OldValue","Target1ModifiedProperty5NewValue","AdditionalDetail1Key","AdditionalDetail1Value"
"2025-09-28T14:34:48.377151Z","sandoval42@contoso.com","40.90.243.165","","Add application","Success","","AppId","Core Directory","ApplicationManagement","","User","","Application","Stephanie25 Deborah15 Nguyen21","[]","[""aa79569d-65e0-40bb-8983-8ae608f4f6f7""]","AvailableToOtherTenants","[]","[false]","DisplayName","[]","[""Stephanie25 Deborah15 Nguyen21""]","RequiredResourceAccess","[]","[{""ResourceAppId"":""00000003-0000-0000-c000-000000000000"",""RequiredAppPermissions"":[{""EntitlementId"":""182aa365-5d3b-4eba-8aea-00d4df3f39d8"",""DirectAccessGrant"":true,""ImpersonationAccessGrants"":[]},{""EntitlementId"":""27128e01-cf30-4647-82cd-f74aef747807"",""DirectAccessGrant"":true,""ImpersonationAccessGrants"":[]},{""EntitlementId"":""c7274c0c-013b-4250-8ad6-14dd2400ab71"",""DirectAccessGrant"":true,""ImpersonationAccessGrants"":[]},{""EntitlementId"":""19632eda-1e55-44c5-8338-806fdabd5afe"",""DirectAccessGrant"":true,""ImpersonationAccessGrants"":[]},{""EntitlementId"":""995682e9-7d67-4cbd-8b13-6e6548cc05ae"",""DirectAccessGrant"":true,""ImpersonationAccessGrants"":[]},{""EntitlementId"":""28bfd89a-cd2d-43d8-8203-34873d67e6ee"",""DirectAccessGrant"":true,""ImpersonationAccessGrants"":[]},{""EntitlementId"":""d84f4a52-f3df-4a43-8283-4ea00ba7694c"",""DirectAccessGrant"":true,""ImpersonationAccessGrants"":[]},{""EntitlementId"":""0e69c87e-7aaf-4ece-838b-a650f790fb72"",""DirectAccessGrant"":true,""ImpersonationAccessGrants"":[]},{""EntitlementId"":""0effbff6-2977-4776-8edc-a839cc32d5ee"",""DirectAccessGrant"":true,""ImpersonationAccessGrants"":[]},{""EntitlementId"":""aad3bcd2-57bc-42fc-812d-e55b71ebc9ea"",""DirectAccessGrant"":true,""ImpersonationAccessGrants"":[]},{""EntitlementId"":""c099f596-2672-46f1-8812-ceb2e00a6abf"",""DirectAccessGrant"":true,""ImpersonationAccessGrants"":[]},{""EntitlementId"":""7af9588c-4a21-4b9a-8dee-06762b45e7c2"",""DirectAccessGrant"":true,""ImpersonationAccessGrants"":[]},{""EntitlementId"":""6bb447db-c75c-4ea7-8d01-cb619707bdc3"",""DirectAccessGrant"":true,""ImpersonationAccessGrants"":[]},{""EntitlementId"":""becffab3-4e43-4038-8414-d04672a81c4d"",""DirectAccessGrant"":true,""ImpersonationAccessGrants"":[]},{""EntitlementId"":""2361ed29-8fe1-4c2b-8acc-ef7827d8356b"",""DirectAccessGrant"":true,""ImpersonationAccessGrants"":[]}],""EncodingVersion"":1},{""ResourceAppId"":""985dfb12-02ab-40c9-81c7-bfa898f113cf"",""RequiredAppPermissions"":[{""EntitlementId"":""71078fff-369d-412e-8418-a1593f6d4e64"",""DirectAccessGrant"":true,""ImpersonationAccessGrants"":[]},{""EntitlementId"":""47aa98ec-468f-4b71-8264-968a74d94e1d"",""DirectAccessGrant"":true,""ImpersonationAccessGrants"":[]},{""EntitlementId"":""76c31302-259e-4740-8825-43bad0e45947"",""DirectAccessGrant"":true,""ImpersonationAccessGrants"":[]}],""EncodingVersion"":1},{""ResourceAppId"":""00000002-0000-0ff1-ce00-000000000000"",""RequiredAppPermissions"":[{""EntitlementId"":""ad9825d1-2ce7-40ce-8644-b69453021e6c"",""DirectAccessGrant"":true,""ImpersonationAccessGrants"":[]}],""EncodingVersion"":1}]","PublisherDomain","[]","[""contoso.com""]","",""
"2025-09-28T14:34:42.3372611Z","sandoval42@contoso.com","4.227.193.199","","Consent to application","Success","","ConsentContext.IsAdminConsent","Core Directory","ApplicationManagement","","User","Patel14 Janet19 Service","ServicePrincipal","Stephanie25 Deborah15","","""True""","ConsentContext.IsAppOnly","","""False""","ConsentContext.OnBehalfOfAll","","""True""","ConsentContext.Tags","","""WindowsAzureActiveDirectoryIntegratedApp""","ConsentAction.Permissions","","""[] => [[Id: AAAAAAAAAAAAAAAAAAAAABmJchUfT39GsE9YqYOubv8, ClientId: f28ea500-6276-48ce-8fb2-edd8a60671ea, PrincipalId: , ResourceId: 987db770-f1b9-4de7-861d-be43d3296dab, ConsentType: AllPrincipals, Scope: Anna20.Read.All Anna20.Read.Shared Group.Read.All Mail.Read.All Lee29.Read User.Read User.Read.All User.ReadBasic.All Calendars.Read Calendars.Read.All Calendars.Read.Shared Anna20.Read Mail.Read, CreatedDateTime: , LastModifiedDateTime ], [Id: AAAAAAAAAAAAAAAAAAAAAM7tvNUkBkRHtb0vN82J2vU, ClientId: f28ea500-6276-48ce-8fb2-edd8a60671ea, PrincipalId: , ResourceId: 794eb0f7-b7e6-41b5-8847-ad96c51f8862, ConsentType: AllPrincipals, Scope: ActivityFeed.Read, CreatedDateTime: , LastModifiedDateTime ], [Id: AAAAAAAAAAAAAAAAAAAAADzLMRs4z9JDlLbu9CU3jKA, ClientId: f28ea500-6276-48ce-8fb2-edd8a60671ea, PrincipalId: , ResourceId: f5a02ac7-315f-46c9-8a1d-6779c50069a6, ConsentType: AllPrincipals, Scope: AllSites.Read Sites.Robert32.All User.Read.All, CreatedDateTime: , LastModifiedDateTime ], [Id: AAAAAAAAAAAAAAAAAAAAAHfmpqZD5etJkoG-qcj9cOU, ClientId: f28ea500-6276-48ce-8fb2-edd8a60671ea, PrincipalId: , ResourceId: c6f113cf-3e02-45c0-8c9b-50ed2a7a906a, ConsentType: AllPrincipals, Scope: Application.ReadWrite.All AppRoleAssignment.ReadWrite.All AuditLog.Read.All Files.Read Files.Read.All Reports.Read.All RoleManagement.ReadWrite.Directory SecurityEvents.Read.All Sites.Read.All User.Benjamin24.All User.Read User.Read.All User.ReadBasic.All UserActivity.ReadWrite.CreatedByApp, CreatedDateTime: , LastModifiedDateTime ]]; ""","AppId","6cbc70fd-490c-4d71-8af6-e0e0e9b88f3f"
"2025-09-28T14:34:42.3352599Z","sandoval42@contoso.com","4.227.193.199","","Add app role assignment grant to user","Success","","AppRole.Id","Core Directory","UserManagement","","User","Patel14 Janet19 Service","ServicePrincipal","Stephanie25 Deborah15","","""f28ea500-6276-48ce-8fb2-edd8a60671ea""","AppRole.Value","","""""","AppRole.DisplayName","","""""","AppRoleAssignment.CreatedDateTime","","""2025-09-28T14:34:42.2212588Z""","AppRoleAssignment.LastModifiedDateTime","","""2025-09-28T14:34:42.2212588Z""","EvoSTS","AppId"
"2025-09-28T14:34:42.2102594Z","sandoval42@contoso.com","4.227.193.199","","Add delegated permission grant","Success","","DelegatedPermissionGrant.Scope","Core Directory","ApplicationManagement","","User","Patel14 Janet19 Service","ServicePrincipal","Ruth29 Bailey32","","""Application.ReadWrite.All AppRoleAssignment.ReadWrite.All AuditLog.Read.All Files.Read Files.Read.All Reports.Read.All RoleManagement.ReadWrite.Directory SecurityEvents.Read.All Sites.Read.All User.Benjamin24.All User.Read User.Read.All User.ReadBasic.All UserActivity.ReadWrite.CreatedByApp""","DelegatedPermissionGrant.ConsentType","","""AllPrincipals""","ServicePrincipal.ObjectID","","""4c943726-a0d8-4af7-8c83-879c84c2273d""","ServicePrincipal.DisplayName","","","ServicePrincipal.AppId","","","EvoSTS","AppId"
"2025-09-28T14:34:42.1022549Z","sandoval42@contoso.com","4.227.193.199","","Add delegated permission grant","Success","","DelegatedPermissionGrant.Scope","Core Directory","ApplicationManagement","","User","Patel14 Janet19 Service","ServicePrincipal","Davis27 365 SharePoint Ronald35","","""AllSites.Read Sites.Robert32.All User.Read.All""","DelegatedPermissionGrant.ConsentType","","""AllPrincipals""","ServicePrincipal.ObjectID","","""4c943726-a0d8-4af7-8c83-879c84c2273d""","ServicePrincipal.DisplayName","","","ServicePrincipal.AppId","","","EvoSTS","AppId"
"2025-09-28T14:34:41.9862531Z","sandoval42@contoso.com","4.227.193.199","","Add delegated permission grant","Success","","DelegatedPermissionGrant.Scope","Core Directory","ApplicationManagement","","User","Patel14 Janet19 Service","ServicePrincipal","Davis27 365 Matthew13 Kenneth15","","""ActivityFeed.Read""","DelegatedPermissionGrant.ConsentType","","""AllPrincipals""","ServicePrincipal.ObjectID","","""4c943726-a0d8-4af7-8c83-879c84c2273d""","ServicePrincipal.DisplayName","","","ServicePrincipal.AppId","","","EvoSTS","AppId"
"2025-09-28T14:34:41.880254Z","sandoval42@contoso.com","4.227.193.199","","Add delegated permission grant","Success","","DelegatedPermissionGrant.Scope","Core Directory","ApplicationManagement","","User","Patel14 Janet19 Service","ServicePrincipal","Davis27 365 Exchange Ronald35","","""Anna20.Read.All Anna20.Read.Shared Group.Read.All Mail.Read.All Lee29.Read User.Read User.Read.All User.ReadBasic.All Calendars.Read Calendars.Read.All Calendars.Read.Shared Anna20.Read Mail.Read""","DelegatedPermissionGrant.ConsentType","","""AllPrincipals""","ServicePrincipal.ObjectID","","""4c943726-a0d8-4af7-8c83-879c84c2273d""","ServicePrincipal.DisplayName","","","ServicePrincipal.AppId","","","EvoSTS","AppId"
"2025-09-28T14:34:41.7642479Z","sandoval42@contoso.com","4.227.193.199","","Add app role assignment to service principal","Success","","AppRole.Id","Core Directory","ApplicationManagement","","User","Patel14 Janet19 Service","ServicePrincipal","Ruth29 Bailey32","","""d84f4a52-f3df-4a43-8283-4ea00ba7694c""","AppRole.Value","","""User.Read.All""","AppRole.DisplayName","","""Read all users' full profiles""","AppRoleAssignment.CreatedDateTime","","""2025-09-28T14:34:41.6592465Z""","AppRoleAssignment.LastModifiedDateTime","","""2025-09-28T14:34:41.6592465Z""","EvoSTS","AppId"
"2025-09-28T14:34:41.6372458Z","sandoval42@contoso.com","4.227.193.199","","Add app role assignment to service principal","Success","","AppRole.Id","Core Directory","ApplicationManagement","","User","Patel14 Janet19 Service","ServicePrincipal","Ruth29 Bailey32","","""28bfd89a-cd2d-43d8-8203-34873d67e6ee""","AppRole.Value","","""Reports.Read.All""","AppRole.DisplayName","","""Read all usage reports""","AppRoleAssignment.CreatedDateTime","","""2025-09-28T14:34:41.5322446Z""","AppRoleAssignment.LastModifiedDateTime","","""2025-09-28T14:34:41.5322446Z""","EvoSTS","AppId"
"2025-09-28T14:34:41.5092422Z","sandoval42@contoso.com","4.227.193.199","","Add app role assignment to service principal","Success","","AppRole.Id","Core Directory","ApplicationManagement","","User","Patel14 Janet19 Service","ServicePrincipal","Ruth29 Bailey32","","""995682e9-7d67-4cbd-8b13-6e6548cc05ae""","AppRole.Value","","""Mail.Read""","AppRole.DisplayName","","""Read mail in all mailboxes""","AppRoleAssignment.CreatedDateTime","","""2025-09-28T14:34:41.3952439Z""","AppRoleAssignment.LastModifiedDateTime","","""2025-09-28T14:34:41.3952439Z""","EvoSTS","AppId"
"2025-09-28T14:34:41.3742415Z","sandoval42@contoso.com","4.227.193.199","","Add app role assignment to service principal","Success","","AppRole.Id","Core Directory","ApplicationManagement","","User","Patel14 Janet19 Service","ServicePrincipal","Ruth29 Bailey32","","""19632eda-1e55-44c5-8338-806fdabd5afe""","AppRole.Value","","""IdentityRiskEvent.Read.All""","AppRole.DisplayName","","""Read all patel26 risk event kelly55""","AppRoleAssignment.CreatedDateTime","","""2025-09-28T14:34:41.2682377Z""","AppRoleAssignment.LastModifiedDateTime","","""2025-09-28T14:34:41.2682377Z""","EvoSTS","AppId"
"2025-09-28T14:34:41.2472401Z","sandoval42@contoso.com","4.227.193.199","","Add app role assignment to service principal","Success","","AppRole.Id","Core Directory","ApplicationManagement","","User","Patel14 Janet19 Service","ServicePrincipal","Ruth29 Bailey32","","""c7274c0c-013b-4250-8ad6-14dd2400ab71""","AppRole.Value","","""Files.Read.All""","AppRole.DisplayName","","""Read files in all sandoval28 collections""","AppRoleAssignment.CreatedDateTime","","""2025-09-28T14:34:41.1402745Z""","AppRoleAssignment.LastModifiedDateTime","","""2025-09-28T14:34:41.1402745Z""","EvoSTS","AppId"
"2025-09-28T14:34:41.1182388Z","sandoval42@contoso.com","4.227.193.199","","Add app role assignment to service principal","Success","","AppRole.Id","Core Directory","ApplicationManagement","","User","Patel14 Janet19 Service","ServicePrincipal","Ruth29 Bailey32","","""27128e01-cf30-4647-82cd-f74aef747807""","AppRole.Value","","""Directory.Read.All""","AppRole.DisplayName","","""Read directory data""","AppRoleAssignment.CreatedDateTime","","""2025-09-28T14:34:41.0132325Z""","AppRoleAssignment.LastModifiedDateTime","","""2025-09-28T14:34:41.0132325Z""","EvoSTS","AppId"
"2025-09-28T14:34:40.9882326Z","sandoval42@contoso.com","4.227.193.199","","Add app role assignment to service principal","Success","","AppRole.Id","Core Directory","ApplicationManagement","","User","Patel14 Janet19 Service","ServicePrincipal","Ruth29 Bailey32","","""182aa365-5d3b-4eba-8aea-00d4df3f39d8""","AppRole.Value","","""AuditLog.Read.All""","AppRole.DisplayName","","""Read all audit log data""","AppRoleAssignment.CreatedDateTime","","""2025-09-28T14:34:40.8782293Z""","AppRoleAssignment.LastModifiedDateTime","","""2025-09-28T14:34:40.8782293Z""","EvoSTS","AppId"
"2025-09-28T14:34:40.8552294Z","sandoval42@contoso.com","4.227.193.199","","Add app role assignment to service principal","Success","","AppRole.Id","Core Directory","ApplicationManagement","","User","Patel14 Janet19 Service","ServicePrincipal","Davis27 365 Matthew13 Kenneth15","","""76c31302-259e-4740-8825-43bad0e45947""","AppRole.Value","","""ServiceHealth.Read""","AppRole.DisplayName","","""Read service hughes31 kelly55 for your organization""","AppRoleAssignment.CreatedDateTime","","""2025-09-28T14:34:40.7492346Z""","AppRoleAssignment.LastModifiedDateTime","","""2025-09-28T14:34:40.7492346Z""","EvoSTS","AppId"
"2025-09-28T14:34:40.7332334Z","sandoval42@contoso.com","4.227.193.199","","Add app role assignment to service principal","Success","","AppRole.Id","Core Directory","ApplicationManagement","","User","Patel14 Janet19 Service","ServicePrincipal","Davis27 365 Matthew13 Kenneth15","","""47aa98ec-468f-4b71-8264-968a74d94e1d""","AppRole.Value","","""ActivityFeed.ReadDlp""","AppRole.DisplayName","","""Read NICHOLAS15 policy events including detected sensitive data""","AppRoleAssignment.CreatedDateTime","","""2025-09-28T14:34:40.6282253Z""","AppRoleAssignment.LastModifiedDateTime","","""2025-09-28T14:34:40.6282253Z""","EvoSTS","AppId"
"2025-09-28T14:34:40.6112243Z","sandoval42@contoso.com","4.227.193.199","","Add app role assignment to service principal","Success","","AppRole.Id","Core Directory","ApplicationManagement","","User","Patel14 Janet19 Service","ServicePrincipal","Davis27 365 Matthew13 Kenneth15","","""71078fff-369d-412e-8418-a1593f6d4e64""","AppRole.Value","","""ActivityFeed.Read""","AppRole.DisplayName","","""Read activity data for your organization""","AppRoleAssignment.CreatedDateTime","","""2025-09-28T14:34:40.4902239Z""","AppRoleAssignment.LastModifiedDateTime","","""2025-09-28T14:34:40.4902239Z""","EvoSTS","AppId"
"2025-09-28T14:34:40.4772208Z","sandoval42@contoso.com","4.227.193.199","","Add service principal","Success","","AccountEnabled","Core Directory","ApplicationManagement","","User","Patel14 Janet19 Service","ServicePrincipal","Stephanie25 Deborah15","[]","[true]","AppAddress","[]","[{""AddressType"":0,""Address"":""https://staging-dot-the-byway-248217.cruz29537.example/products/oauth2/redirect"",""ReplyAddressClientType"":1,""ReplyAddressIndex"":null,""IsReplyAddressDefault"":false},{""AddressType"":0,""Address"":""https://qa-dot-the-byway-248217.cruz29537.example/products/oauth2/redirect"",""ReplyAddressClientType"":1,""ReplyAddressIndex"":null,""IsReplyAddressDefault"":false},{""AddressType"":0,""Address"":""https://stephanie25-deborah15-dev.cruz29538.example/__/kelly29/handler"",""ReplyAddressClientType"":1,""ReplyAddressIndex"":null,""IsReplyAddressDefault"":false},{""AddressType"":0,""Address"":""https://stephanie25-deborah15-qa.cruz29538.example/__/kelly29/handler"",""ReplyAddressClientType"":1,""ReplyAddressIndex"":null,""IsReplyAddressDefault"":false},{""AddressType"":0,""Address"":""http://localhost:3007/products/oauth2/redirect"",""ReplyAddressClientType"":1,""ReplyAddressIndex"":null,""IsReplyAddressDefault"":false},{""AddressType"":0,""Address"":""https://the-byway-248217.cruz29538.example/__/kelly29/handler"",""ReplyAddressClientType"":1,""ReplyAddressIndex"":null,""IsReplyAddressDefault"":false},{""AddressType"":0,""Address"":""https://manage.External Vendor 6.com/products/oauth2/redirect"",""ReplyAddressClientType"":1,""ReplyAddressIndex"":null,""IsReplyAddressDefault"":false}]","AppPrincipalId","[]","[""6cbc70fd-490c-4d71-8af6-e0e0e9b88f3f""]","DisplayName","[]","[""Stephanie25 Deborah15""]","ServicePrincipalName","[]","[""6cbc70fd-490c-4d71-8af6-e0e0e9b88f3f""]","AppId","6cbc70fd-490c-4d71-8af6-e0e0e9b88f3f"
"2025-09-28T14:18:02.0099752Z","","","","Update user","Success","jimenez20@contoso.com","StrongAuthenticationPhoneAppDetail","Core Directory","UserManagement","","Application","Patel14 Jack21 Hernandez35","User","","[{""DeviceName"":""iPhone 14"",""DeviceToken"":""apns2-10839077fe98d3466b0b499ba524a3b82211306db0e5929d564699ae0729dcd0"",""DeviceTag"":""SoftwareTokenActivated"",""PhoneAppVersion"":""6.8.30"",""OathTokenTimeDrift"":0,""DeviceId"":""a9e0c782-c398-4939-8bda-1469d6ce16de"",""Id"":""fe417467-c666-40b6-8bac-891ace6b2fb0"",""TimeInterval"":0,""AuthenticationType"":3,""NotificationType"":2,""LastAuthenticatedTimestamp"":""2025-09-26T13:09:12.5922647Z"",""AuthenticatorFlavor"":""Authenticator"",""HashFunction"":null,""TenantDeviceId"":null,""SecuredPartitionId"":20088,""SecuredKeyId"":7}]","[{""DeviceName"":""iPhone 14"",""DeviceToken"":""apns2-10839077fe98d3466b0b499ba524a3b82211306db0e5929d564699ae0729dcd0"",""DeviceTag"":""SoftwareTokenActivated"",""PhoneAppVersion"":""6.8.30"",""OathTokenTimeDrift"":0,""DeviceId"":""a9e0c782-c398-4939-8bda-1469d6ce16de"",""Id"":""fe417467-c666-40b6-8bac-891ace6b2fb0"",""TimeInterval"":0,""AuthenticationType"":3,""NotificationType"":2,""LastAuthenticatedTimestamp"":""2025-09-28T14:18:01.6738202Z"",""AuthenticatorFlavor"":""Authenticator"",""HashFunction"":null,""TenantDeviceId"":null,""SecuredPartitionId"":20088,""SecuredKeyId"":7}]","Included Updated Properties","","""StrongAuthenticationPhoneAppDetail""","TargetId.UserType","","""Member""","","","","","","","",""
"2025-09-28T13:39:17.9327597Z","","","","Update user","Success","rogers27@contoso.com","StrongAuthenticationPhoneAppDetail","Core Directory","UserManagement","","Application","Patel14 Jack21 Hernandez35","User","","[{""DeviceName"":""iPhone 14"",""DeviceToken"":""apns2-7cc98c82483e6e083a76b854b8e5873e4edf3a8020e2226fc6e41b4076815414"",""DeviceTag"":""SoftwareTokenActivated"",""PhoneAppVersion"":""6.8.30"",""OathTokenTimeDrift"":0,""DeviceId"":""f28ea500-6276-48ce-8fb2-edd8a60671ea"",""Id"":""f4670f75-476a-4f5b-835e-d815c9943dca"",""TimeInterval"":0,""AuthenticationType"":3,""NotificationType"":2,""LastAuthenticatedTimestamp"":""2025-09-26T13:04:11.7096328Z"",""AuthenticatorFlavor"":""Authenticator"",""HashFunction"":null,""TenantDeviceId"":null,""SecuredPartitionId"":20088,""SecuredKeyId"":7}]","[{""DeviceName"":""iPhone 14"",""DeviceToken"":""apns2-7cc98c82483e6e083a76b854b8e5873e4edf3a8020e2226fc6e41b4076815414"",""DeviceTag"":""SoftwareTokenActivated"",""PhoneAppVersion"":""6.8.30"",""OathTokenTimeDrift"":0,""DeviceId"":""f28ea500-6276-48ce-8fb2-edd8a60671ea"",""Id"":""f4670f75-476a-4f5b-835e-d815c9943dca"",""TimeInterval"":0,""AuthenticationType"":3,""NotificationType"":2,""LastAuthenticatedTimestamp"":""2025-09-28T13:39:17.6295154Z"",""AuthenticatorFlavor"":""Authenticator"",""HashFunction"":null,""TenantDeviceId"":null,""SecuredPartitionId"":20088,""SecuredKeyId"":7}]","Included Updated Properties","","""StrongAuthenticationPhoneAppDetail""","TargetId.UserType","","""Member""","","","","","","","",""
